# QT Clean v2 structural rules. License: CC0-1.0
# actionType<TAB>priority<TAB>sourcePattern<TAB>replacement<TAB>category
QT_TEMPLATE	120	{0}对{1}说	{0} nói với {1}	speech_two_slots
QT_TEMPLATE	120	{0}对{1}说道	{0} nói với {1}	speech_two_slots
QT_TEMPLATE	120	{0}向{1}说道	{0} nói với {1}	speech_two_slots
QT_TEMPLATE	120	{0}告诉{1}	{0} nói cho {1}	speech_two_slots
QT_TEMPLATE	120	{0}问{1}	{0} hỏi {1}	speech_two_slots
QT_TEMPLATE	120	{0}回答{1}	{0} trả lời {1}	speech_two_slots
QT_TEMPLATE	120	{0}提醒{1}	{0} nhắc nhở {1}	speech_two_slots
QT_TEMPLATE	120	{0}警告{1}	{0} cảnh cáo {1}	speech_two_slots
QT_TEMPLATE	120	{0}命令{1}	{0} ra lệnh cho {1}	speech_two_slots
QT_TEMPLATE	120	{0}请求{1}	{0} đề nghị {1}	speech_two_slots
QT_TEMPLATE	118	{0}看着{1}	{0} nhìn {1}	perception_two_slots
QT_TEMPLATE	118	{0}望着{1}	{0} nhìn về phía {1}	perception_two_slots
QT_TEMPLATE	118	{0}盯着{1}	{0} nhìn chằm chằm {1}	perception_two_slots
QT_TEMPLATE	118	{0}看见{1}	{0} nhìn thấy {1}	perception_two_slots
QT_TEMPLATE	118	{0}发现{1}	{0} phát hiện {1}	perception_two_slots
QT_TEMPLATE	118	{0}认出{1}	{0} nhận ra {1}	perception_two_slots
QT_TEMPLATE	118	{0}听见{1}	{0} nghe thấy {1}	perception_two_slots
QT_TEMPLATE	118	{0}注意到{1}	{0} chú ý đến {1}	perception_two_slots
QT_TEMPLATE	116	{0}想起{1}	{0} nhớ đến {1}	cognition_two_slots
QT_TEMPLATE	116	{0}想到{1}	{0} nghĩ đến {1}	cognition_two_slots
QT_TEMPLATE	116	{0}记得{1}	{0} nhớ {1}	cognition_two_slots
QT_TEMPLATE	116	{0}忘记{1}	{0} quên {1}	cognition_two_slots
QT_TEMPLATE	116	{0}怀疑{1}	{0} nghi ngờ {1}	cognition_two_slots
QT_TEMPLATE	116	{0}相信{1}	{0} tin tưởng {1}	cognition_two_slots
QT_TEMPLATE	116	{0}理解{1}	{0} hiểu {1}	cognition_two_slots
QT_TEMPLATE	116	{0}误会{1}	{0} hiểu lầm {1}	cognition_two_slots
QT_TEMPLATE	114	{0}帮助{1}	{0} giúp đỡ {1}	relation_two_slots
QT_TEMPLATE	114	{0}保护{1}	{0} bảo vệ {1}	relation_two_slots
QT_TEMPLATE	114	{0}支持{1}	{0} ủng hộ {1}	relation_two_slots
QT_TEMPLATE	114	{0}背叛{1}	{0} phản bội {1}	relation_two_slots
QT_TEMPLATE	114	{0}救下{1}	{0} cứu {1}	relation_two_slots
QT_TEMPLATE	114	{0}追上{1}	{0} đuổi kịp {1}	relation_two_slots
QT_TEMPLATE	114	{0}跟随{1}	{0} đi theo {1}	relation_two_slots
QT_TEMPLATE	114	{0}离开{1}	{0} rời khỏi {1}	relation_two_slots
QT_TEMPLATE	112	{0}攻击{1}	{0} tấn công {1}	combat_two_slots
QT_TEMPLATE	112	{0}击败{1}	{0} đánh bại {1}	combat_two_slots
QT_TEMPLATE	112	{0}杀死{1}	{0} giết chết {1}	combat_two_slots
QT_TEMPLATE	112	{0}挡住{1}	{0} ngăn cản {1}	combat_two_slots
QT_TEMPLATE	112	{0}拦住{1}	{0} chặn {1}	combat_two_slots
QT_TEMPLATE	112	{0}抓住{1}	{0} bắt lấy {1}	combat_two_slots
QT_TEMPLATE	112	{0}放开{1}	{0} buông {1}	combat_two_slots
QT_TEMPLATE	112	{0}推开{1}	{0} đẩy {1} ra	combat_two_slots
QT_TEMPLATE	112	{0}拉住{1}	{0} kéo giữ {1}	combat_two_slots
QT_TEMPLATE	112	{0}抱住{1}	{0} ôm lấy {1}	combat_two_slots
QT_TEMPLATE	110	{0}被{1}发现	{0} bị {1} phát hiện	passive_two_slots
